timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
6.600000,surface_lp,341,171,0.002056,0.009285,0.082430,0.000124,0.000594,0.005703,0.598165,3.181327,0.996547,0.501466,0.000606,0.000011,0.001103,0.000254
6.700000,surface_lp,335,165,0.001730,0.010662,0.125059,0.000128,0.000948,0.011746,0.587092,3.141102,0.997724,0.492537,0.000598,0.000011,0.001112,0.000427
6.800000,surface_lp,310,158,0.003152,0.013740,0.159348,0.000196,0.000926,0.010776,0.558571,3.091030,0.996196,0.509677,0.000702,0.000016,0.001173,0.000516
6.900000,surface_lp,303,147,0.007888,0.029822,0.205825,0.000524,0.002211,0.017884,0.566126,2.146846,0.993161,0.485149,0.000656,0.000012,0.001081,0.000261
7.000000,surface_lp,300,151,0.002899,0.007878,0.069651,0.000182,0.000525,0.004704,0.670710,3.172596,0.997721,0.503333,0.000703,0.000012,0.001102,0.000285
7.100000,surface_lp,277,153,0.006430,0.010209,0.096767,0.000406,0.000765,0.007759,0.737286,3.548334,0.995567,0.552347,0.000506,0.000012,0.000863,0.000595
7.200000,surface_lp,279,154,0.003393,0.012866,0.155979,0.000219,0.000901,0.010824,0.793795,3.403041,0.997555,0.551971,0.000499,0.000011,0.000875,0.000201
7.300000,surface_lp,273,148,0.009640,0.018444,0.147306,0.000602,0.001100,0.007998,0.850074,3.394966,0.997079,0.542125,0.000516,0.000012,0.000863,0.000407
7.400000,surface_lp,255,130,0.008750,0.023406,0.162669,0.000549,0.001563,0.010610,0.731139,4.318733,0.991900,0.509804,0.000508,0.000010,0.000843,0.000099
7.500000,surface_lp,265,132,0.005252,0.015416,0.111771,0.000331,0.001017,0.007467,0.891499,3.445852,0.994490,0.498113,0.000495,0.000010,0.000835,0.000234
7.600000,surface_lp,273,135,0.005208,0.020985,0.154198,0.000298,0.001226,0.009104,0.796824,4.272437,0.996842,0.494505,0.000500,0.000011,0.000833,0.000540
7.700000,surface_lp,290,139,0.001947,0.006371,0.049293,0.000114,0.000404,0.003480,0.832145,3.152473,0.996863,0.479310,0.000545,0.000011,0.000933,0.000234
7.800000,surface_lp,318,146,0.001880,0.008622,0.091737,0.000113,0.000518,0.005237,0.899963,4.546402,0.998810,0.459119,0.000563,0.000013,0.000915,0.000317
7.900000,surface_lp,325,144,0.002724,0.013694,0.107242,0.000169,0.000906,0.007399,0.777691,4.219852,0.997498,0.443077,0.000569,0.000012,0.000999,0.000911
8.000000,surface_lp,333,152,0.003389,0.019126,0.182680,0.000221,0.001288,0.011755,0.894976,3.899282,0.995866,0.456456,0.000572,0.000012,0.000960,0.000292
8.100000,surface_lp,362,168,0.009814,0.032619,0.233985,0.000624,0.002160,0.017002,0.816499,4.725908,0.993735,0.464088,0.000879,0.000013,0.001410,0.000512
