timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
12.299896,surface_lp,508,137,0.152465,0.091628,0.378984,0.012602,0.009853,0.049524,0.559666,2.115528,0.948309,0.269685,0.001084,0.000014,0.002056,0.000068
12.399736,surface_lp,521,132,0.159949,0.094646,0.345573,0.014110,0.010412,0.052450,0.545509,1.876509,0.938991,0.253359,0.000873,0.000011,0.001521,0.000064
12.499576,surface_lp,525,135,0.148806,0.090766,0.360495,0.013284,0.009935,0.043672,0.580528,2.071414,0.938766,0.257143,0.000873,0.000013,0.001688,0.000042
12.599420,surface_lp,449,87,0.160706,0.091751,0.356181,0.014172,0.010195,0.046851,0.617995,2.407779,0.945803,0.193764,0.000875,0.000010,0.001533,0.000106
12.700052,surface_lp,394,103,0.147569,0.092011,0.339249,0.013030,0.011265,0.049161,0.636822,3.730089,0.951873,0.261421,0.000770,0.000011,0.001205,0.000067
12.799893,surface_lp,318,66,0.139875,0.079710,0.284941,0.010604,0.007934,0.041215,0.514411,1.660894,0.960827,0.207547,0.000553,0.000006,0.000942,0.000104
12.899732,surface_lp,329,53,0.119640,0.072074,0.269320,0.010238,0.009548,0.047779,0.875510,6.189417,0.969142,0.161094,0.000510,0.000006,0.000977,0.000125
12.999575,surface_lp,350,65,0.133745,0.084481,0.291867,0.009809,0.008121,0.044852,0.978558,13.041458,0.982977,0.185714,0.000662,0.000007,0.001007,0.000252
13.099408,surface_lp,399,86,0.150000,0.072899,0.327262,0.009505,0.005349,0.030274,0.677260,2.916214,0.984134,0.215539,0.000740,0.000009,0.001070,0.000305
13.200054,surface_lp,547,110,0.131135,0.081760,0.321641,0.009476,0.011232,0.104852,0.619736,2.448103,0.976964,0.201097,0.000941,0.000011,0.001695,0.000214
13.299899,surface_lp,755,139,0.151084,0.086989,0.357345,0.012091,0.009723,0.057739,0.692799,5.594046,0.961768,0.184106,0.001445,0.000013,0.002755,0.000249
13.399727,surface_lp,801,238,0.151019,0.095154,0.366616,0.011060,0.009434,0.054409,0.511107,3.087188,0.962594,0.297129,0.001300,0.000020,0.002453,0.000155
13.499578,surface_lp,775,175,0.162779,0.094378,0.369247,0.013751,0.010442,0.054342,0.586235,4.537140,0.949414,0.225806,0.001678,0.000017,0.003118,0.000514
13.599401,surface_lp,693,109,0.150482,0.098699,0.349681,0.014556,0.012223,0.062278,0.543736,2.483831,0.938829,0.157287,0.001172,0.000008,0.002135,0.000138
13.700039,surface_lp,679,92,0.152303,0.096896,0.375125,0.015512,0.011493,0.055473,0.651039,2.112132,0.927362,0.135493,0.001111,0.000010,0.002238,0.000159
13.799878,surface_lp,621,62,0.170611,0.085843,0.348381,0.018391,0.011798,0.055982,0.718905,2.487145,0.920482,0.099839,0.001142,0.000006,0.002120,0.000149
13.899719,surface_lp,525,64,0.148213,0.092161,0.346923,0.015694,0.012294,0.054812,0.579117,1.830466,0.912580,0.121905,0.000838,0.000005,0.001603,0.000095
13.999563,surface_lp,415,56,0.131087,0.081156,0.340015,0.013409,0.008823,0.031749,0.543781,1.293911,0.911044,0.134940,0.000680,0.000005,0.001261,0.000054
