timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
3.500000,plane_baseline,953,951,0.005562,0.008459,0.068111,0.005562,0.008459,0.068111,0.000000,0.000000,0.998533,0.997901,0.002622,0.000080,0.003089,0.000082
3.600000,plane_baseline,884,883,0.004380,0.006995,0.069597,0.004380,0.006995,0.069597,0.000000,0.000000,0.998430,0.998869,0.002363,0.000073,0.002619,0.000077
3.700000,plane_baseline,817,817,0.004016,0.007114,0.071614,0.004016,0.007114,0.071614,0.000000,0.000000,0.998372,1.000000,0.001958,0.000053,0.002548,0.000097
3.800000,plane_baseline,762,761,0.004282,0.007083,0.085506,0.004282,0.007083,0.085506,0.000000,0.000000,0.998728,0.998688,0.001938,0.000050,0.002327,0.000150
3.900000,plane_baseline,756,755,0.004379,0.006342,0.050336,0.004379,0.006342,0.050336,0.000000,0.000000,0.998390,0.998677,0.001660,0.000050,0.002206,0.000107
4.000000,plane_baseline,705,704,0.005210,0.008635,0.116919,0.005210,0.008635,0.116919,0.000000,0.000000,0.998279,0.998582,0.002387,0.000064,0.002618,0.000109
4.100000,plane_baseline,692,692,0.005414,0.010589,0.152524,0.005414,0.010589,0.152524,0.000000,0.000000,0.998672,1.000000,0.002120,0.000074,0.002326,0.000150
4.200000,plane_baseline,662,661,0.005278,0.007424,0.099648,0.005278,0.007424,0.099648,0.000000,0.000000,0.998062,0.998489,0.001839,0.000056,0.002090,0.000099
4.300000,plane_baseline,649,649,0.006211,0.011035,0.142937,0.006211,0.011035,0.142937,0.000000,0.000000,0.997719,1.000000,0.002209,0.000057,0.002400,0.000120
4.400000,plane_baseline,634,633,0.005445,0.009728,0.143466,0.005445,0.009728,0.143466,0.000000,0.000000,0.998534,0.998423,0.002109,0.000058,0.002296,0.000186
4.500000,plane_baseline,600,597,0.004610,0.006488,0.025165,0.004610,0.006488,0.025165,0.000000,0.000000,0.997963,0.995000,0.001474,0.000038,0.001788,0.000155
4.600000,plane_baseline,570,568,0.005174,0.007391,0.052145,0.005174,0.007391,0.052145,0.000000,0.000000,0.997682,0.996491,0.001634,0.000051,0.001727,0.000062
4.700000,plane_baseline,548,544,0.004724,0.007680,0.094365,0.004724,0.007680,0.094365,0.000000,0.000000,0.997642,0.992701,0.001376,0.000042,0.001443,0.000154
4.800000,plane_baseline,544,542,0.004329,0.006944,0.060366,0.004329,0.006944,0.060366,0.000000,0.000000,0.998235,0.996324,0.001548,0.000051,0.001651,0.000039
4.900000,plane_baseline,513,511,0.003967,0.006281,0.052898,0.003967,0.006281,0.052898,0.000000,0.000000,0.998583,0.996101,0.001247,0.000049,0.001560,0.000030
5.000000,plane_baseline,497,495,0.003769,0.005655,0.047712,0.003769,0.005655,0.047712,0.000000,0.000000,0.998437,0.995976,0.001330,0.000046,0.001495,0.000037
5.100000,plane_baseline,453,451,0.003564,0.004835,0.017193,0.003564,0.004835,0.017193,0.000000,0.000000,0.998825,0.995585,0.001161,0.000032,0.001357,0.000047
5.200000,plane_baseline,452,450,0.003617,0.004718,0.014744,0.003617,0.004718,0.014744,0.000000,0.000000,0.998922,0.995575,0.002199,0.000032,0.001586,0.000068
5.300000,plane_baseline,399,397,0.003073,0.004454,0.015339,0.003073,0.004454,0.015339,0.000000,0.000000,0.999086,0.994987,0.001195,0.000041,0.001356,0.000030
5.400000,plane_baseline,396,394,0.003164,0.004472,0.018217,0.003164,0.004472,0.018217,0.000000,0.000000,0.998385,0.994949,0.001647,0.000043,0.001390,0.000030
5.500000,plane_baseline,374,372,0.002967,0.004816,0.045360,0.002967,0.004816,0.045360,0.000000,0.000000,0.998156,0.994652,0.017881,0.000034,0.001500,0.000031
5.600000,plane_baseline,356,354,0.003569,0.005828,0.063606,0.003569,0.005828,0.063606,0.000000,0.000000,0.998307,0.994382,0.000999,0.000029,0.000998,0.000021
5.700000,plane_baseline,367,366,0.003738,0.007146,0.104942,0.003738,0.007146,0.104942,0.000000,0.000000,0.998946,0.997275,0.001113,0.000030,0.001181,0.000050
5.800000,plane_baseline,347,346,0.003832,0.007715,0.086927,0.003832,0.007715,0.086927,0.000000,0.000000,0.997144,0.997118,0.000964,0.000028,0.000952,0.000078
5.900000,plane_baseline,360,355,0.003322,0.004624,0.025423,0.003322,0.004624,0.025423,0.000000,0.000000,0.998780,0.986111,0.001111,0.000029,0.001302,0.000065
6.000000,plane_baseline,347,342,0.003850,0.009123,0.149095,0.003850,0.009123,0.149095,0.000000,0.000000,0.999168,0.985591,0.001093,0.000033,0.001123,0.000095
6.100000,plane_baseline,362,358,0.003868,0.007815,0.105520,0.003868,0.007815,0.105520,0.000000,0.000000,0.997539,0.988950,0.000985,0.000035,0.001061,0.000191
6.200000,plane_baseline,357,353,0.002851,0.005674,0.075965,0.002851,0.005674,0.075965,0.000000,0.000000,0.998398,0.988796,0.001148,0.000029,0.001198,0.000062
6.300000,plane_baseline,354,352,0.002833,0.007324,0.127333,0.002833,0.007324,0.127333,0.000000,0.000000,0.998142,0.994350,0.001220,0.000033,0.001303,0.000070
6.400000,plane_baseline,346,344,0.002561,0.009355,0.141527,0.002561,0.009355,0.141527,0.000000,0.000000,0.997986,0.994220,0.001242,0.000035,0.001307,0.000066
6.500000,plane_baseline,312,311,0.002904,0.009180,0.126213,0.002904,0.009180,0.126213,0.000000,0.000000,0.998661,0.996795,0.001113,0.000031,0.001162,0.000020
6.600000,plane_baseline,341,339,0.003153,0.006990,0.098584,0.003153,0.006990,0.098584,0.000000,0.000000,0.998724,0.994135,0.001156,0.000031,0.001178,0.000042
6.700000,plane_baseline,335,333,0.002753,0.004527,0.052306,0.002753,0.004527,0.052306,0.000000,0.000000,0.998800,0.994030,0.000782,0.000024,0.001069,0.000075
6.800000,plane_baseline,310,308,0.002610,0.003909,0.021763,0.002610,0.003909,0.021763,0.000000,0.000000,0.997894,0.993548,0.001062,0.000032,0.001069,0.000039
6.900000,plane_baseline,303,302,0.001961,0.002711,0.025594,0.001961,0.002711,0.025594,0.000000,0.000000,0.999316,0.996700,0.000883,0.000020,0.001033,0.000052
7.000000,plane_baseline,300,298,0.002156,0.002666,0.026015,0.002156,0.002666,0.026015,0.000000,0.000000,0.998307,0.993333,0.001002,0.000029,0.001016,0.000025
7.100000,plane_baseline,277,275,0.002270,0.002955,0.025947,0.002270,0.002955,0.025947,0.000000,0.000000,0.998139,0.992780,0.000652,0.000020,0.000766,0.000032
7.200000,plane_baseline,279,277,0.002217,0.003088,0.025447,0.002217,0.003088,0.025447,0.000000,0.000000,0.998147,0.992832,0.000865,0.000020,0.000976,0.000009
7.300000,plane_baseline,273,271,0.002222,0.003060,0.025978,0.002222,0.003060,0.025978,0.000000,0.000000,0.998110,0.992674,0.000621,0.000020,0.000833,0.000008
7.400000,plane_baseline,255,253,0.001730,0.002501,0.025879,0.001730,0.002501,0.025879,0.000000,0.000000,0.998426,0.992157,0.000763,0.000022,0.000762,0.000038
7.500000,plane_baseline,265,265,0.002030,0.002754,0.026023,0.002030,0.002754,0.026023,0.000000,0.000000,0.999144,1.000000,0.000907,0.000026,0.000882,0.000024
7.600000,plane_baseline,273,273,0.001662,0.002618,0.025863,0.001662,0.002618,0.025863,0.000000,0.000000,0.999074,1.000000,0.001025,0.000025,0.001037,0.000032
7.700000,plane_baseline,290,288,0.002271,0.003392,0.024774,0.002271,0.003392,0.024774,0.000000,0.000000,0.998202,0.993103,0.000988,0.000026,0.000979,0.000019
7.800000,plane_baseline,318,315,0.002606,0.005901,0.094284,0.002606,0.005901,0.094284,0.000000,0.000000,0.998122,0.990566,0.000865,0.000030,0.000944,0.000019
7.900000,plane_baseline,325,323,0.002653,0.006834,0.115920,0.002653,0.006834,0.115920,0.000000,0.000000,0.998153,0.993846,0.001102,0.000030,0.001227,0.000045
8.000000,plane_baseline,333,331,0.002443,0.007158,0.125646,0.002443,0.007158,0.125646,0.000000,0.000000,0.998153,0.993994,0.001125,0.000032,0.001060,0.000065
8.100000,plane_baseline,362,361,0.002589,0.004911,0.063833,0.002589,0.004911,0.063833,0.000000,0.000000,0.998933,0.997238,0.001224,0.000033,0.001253,0.000074
8.200000,plane_baseline,367,366,0.002559,0.005064,0.071462,0.002559,0.005064,0.071462,0.000000,0.000000,0.998143,0.997275,0.001184,0.000034,0.001210,0.000018
8.300000,plane_baseline,375,373,0.002378,0.004380,0.061909,0.002378,0.004380,0.061909,0.000000,0.000000,0.998288,0.994667,0.000982,0.000035,0.001051,0.000042
8.400000,plane_baseline,361,357,0.001920,0.003117,0.019845,0.001920,0.003117,0.019845,0.000000,0.000000,0.998274,0.988920,0.001124,0.000029,0.001179,0.000046
8.500000,plane_baseline,377,374,0.002346,0.004132,0.021966,0.002346,0.004132,0.021966,0.000000,0.000000,0.998694,0.992042,0.000988,0.000035,0.001059,0.000093
8.600000,plane_baseline,363,363,0.002225,0.004422,0.053563,0.002225,0.004422,0.053563,0.000000,0.000000,0.998365,1.000000,0.001066,0.000034,0.001087,0.000033
8.700000,plane_baseline,375,373,0.001728,0.002592,0.021578,0.001728,0.002592,0.021578,0.000000,0.000000,0.998557,0.994667,0.001040,0.000027,0.001213,0.000022
8.800000,plane_baseline,378,375,0.002762,0.004286,0.018360,0.002762,0.004286,0.018360,0.000000,0.000000,0.997827,0.992063,0.000955,0.000028,0.001061,0.000031
8.900000,plane_baseline,388,386,0.002477,0.005061,0.061866,0.002477,0.005061,0.061866,0.000000,0.000000,0.998792,0.994845,0.001178,0.000036,0.001310,0.000036
9.000000,plane_baseline,373,372,0.002244,0.003063,0.021240,0.002244,0.003063,0.021240,0.000000,0.000000,0.997602,0.997319,0.001105,0.000025,0.001327,0.000031
9.100000,plane_baseline,381,379,0.002534,0.004802,0.024096,0.002534,0.004802,0.024096,0.000000,0.000000,0.998164,0.994751,0.001255,0.000034,0.001346,0.000026
9.200000,plane_baseline,408,406,0.002437,0.003874,0.024182,0.002437,0.003874,0.024182,0.000000,0.000000,0.998378,0.995098,0.001340,0.000045,0.001350,0.000011
9.300000,plane_baseline,436,435,0.002967,0.004949,0.059622,0.002967,0.004949,0.059622,0.000000,0.000000,0.999039,0.997706,0.000973,0.000031,0.001171,0.000018
9.400000,plane_baseline,452,450,0.002887,0.005212,0.067248,0.002887,0.005212,0.067248,0.000000,0.000000,0.998900,0.995575,0.001455,0.000041,0.001501,0.000011
9.500000,plane_baseline,483,479,0.002919,0.004006,0.018206,0.002919,0.004006,0.018206,0.000000,0.000000,0.998037,0.991718,0.001704,0.000045,0.001652,0.000021
9.600000,plane_baseline,505,503,0.002679,0.004190,0.028629,0.002679,0.004190,0.028629,0.000000,0.000000,0.998788,0.996040,0.001192,0.000042,0.001316,0.000049
9.700000,plane_baseline,540,538,0.002644,0.004144,0.028146,0.002644,0.004144,0.028146,0.000000,0.000000,0.998690,0.996296,0.001400,0.000050,0.001510,0.000028
9.800000,plane_baseline,558,557,0.002576,0.003977,0.024382,0.002576,0.003977,0.024382,0.000000,0.000000,0.999251,0.998208,0.001644,0.000054,0.001730,0.000019
9.900000,plane_baseline,577,576,0.002642,0.003849,0.016951,0.002642,0.003849,0.016951,0.000000,0.000000,0.999494,0.998267,0.001612,0.000044,0.001584,0.000011
10.000000,plane_baseline,604,602,0.002671,0.003901,0.023234,0.002671,0.003901,0.023234,0.000000,0.000000,0.999217,0.996689,0.001577,0.000048,0.001755,0.000012
10.100000,plane_baseline,619,618,0.002633,0.003915,0.026835,0.002633,0.003915,0.026835,0.000000,0.000000,0.999115,0.998384,0.001645,0.000056,0.001829,0.000024
10.200000,plane_baseline,645,643,0.002867,0.004383,0.028363,0.002867,0.004383,0.028363,0.000000,0.000000,0.998968,0.996899,0.001541,0.000046,0.001929,0.000030
10.300000,plane_baseline,656,653,0.002809,0.004333,0.019976,0.002809,0.004333,0.019976,0.000000,0.000000,0.999391,0.995427,0.001789,0.000058,0.001949,0.000103
10.400000,plane_baseline,662,660,0.002687,0.005018,0.066456,0.002687,0.005018,0.066456,0.000000,0.000000,0.999206,0.996979,0.001722,0.000062,0.001753,0.000017
10.500000,plane_baseline,668,666,0.002681,0.004724,0.046712,0.002681,0.004724,0.046712,0.000000,0.000000,0.998845,0.997006,0.002085,0.000061,0.002159,0.000022
10.600000,plane_baseline,678,676,0.002759,0.005317,0.073953,0.002759,0.005317,0.073953,0.000000,0.000000,0.999164,0.997050,0.001739,0.000062,0.001827,0.000026
10.700000,plane_baseline,702,700,0.003500,0.006776,0.094728,0.003500,0.006776,0.094728,0.000000,0.000000,0.998864,0.997151,0.001753,0.000064,0.001998,0.000034
10.800000,plane_baseline,715,713,0.003486,0.006423,0.068736,0.003486,0.006423,0.068736,0.000000,0.000000,0.999268,0.997203,0.002107,0.000060,0.002059,0.000018
10.900000,plane_baseline,729,729,0.003350,0.006167,0.054777,0.003350,0.006167,0.054777,0.000000,0.000000,0.999497,1.000000,0.001928,0.000065,0.002133,0.000013
11.000000,plane_baseline,759,759,0.003660,0.006608,0.060088,0.003660,0.006608,0.060088,0.000000,0.000000,0.999433,1.000000,0.001926,0.000069,0.002103,0.000016
11.100000,plane_baseline,782,780,0.003732,0.006704,0.059401,0.003732,0.006704,0.059401,0.000000,0.000000,0.999374,0.997442,0.001925,0.000059,0.002141,0.000023
11.200000,plane_baseline,820,819,0.003953,0.006736,0.059809,0.003953,0.006736,0.059809,0.000000,0.000000,0.999408,0.998780,0.002496,0.000069,0.002623,0.000020
11.300000,plane_baseline,861,860,0.004171,0.007288,0.066956,0.004171,0.007288,0.066956,0.000000,0.000000,0.999176,0.998839,0.002702,0.000065,0.002741,0.000028
11.400000,plane_baseline,902,900,0.003926,0.007383,0.086413,0.003926,0.007383,0.086413,0.000000,0.000000,0.999009,0.997783,0.002707,0.000077,0.002836,0.000071
11.500000,plane_baseline,920,917,0.003570,0.006575,0.056852,0.003570,0.006575,0.056852,0.000000,0.000000,0.999063,0.996739,0.002510,0.000078,0.002646,0.000076
11.600000,plane_baseline,961,960,0.003469,0.006094,0.044368,0.003469,0.006094,0.044368,0.000000,0.000000,0.999314,0.998959,0.003026,0.000086,0.003184,0.000055
11.700000,plane_baseline,990,990,0.003739,0.006581,0.079406,0.003739,0.006581,0.079406,0.000000,0.000000,0.999247,1.000000,0.002853,0.000085,0.002804,0.000064
11.800000,plane_baseline,1044,1044,0.003315,0.006278,0.073058,0.003315,0.006278,0.073058,0.000000,0.000000,0.999421,1.000000,0.003215,0.000088,0.003328,0.000054
11.900000,plane_baseline,1057,1056,0.003197,0.005854,0.042587,0.003197,0.005854,0.042587,0.000000,0.000000,0.999367,0.999054,0.002353,0.000083,0.002817,0.000036
12.000000,plane_baseline,1077,1074,0.003120,0.006047,0.049516,0.003120,0.006047,0.049516,0.000000,0.000000,0.999154,0.997214,0.002779,0.000083,0.002915,0.000099
12.100000,plane_baseline,1107,1104,0.003159,0.006307,0.064885,0.003159,0.006307,0.064885,0.000000,0.000000,0.999191,0.997290,0.002710,0.000088,0.003067,0.000064
12.200000,plane_baseline,1117,1114,0.003201,0.006829,0.077046,0.003201,0.006829,0.077046,0.000000,0.000000,0.999344,0.997314,0.002687,0.000095,0.002992,0.000024
12.300000,plane_baseline,1147,1146,0.003258,0.006359,0.064051,0.003258,0.006359,0.064051,0.000000,0.000000,0.999363,0.999128,0.002607,0.000092,0.003053,0.000055
12.400000,plane_baseline,1158,1156,0.002994,0.005761,0.037182,0.002994,0.005761,0.037182,0.000000,0.000000,0.999216,0.998273,0.003142,0.000103,0.003316,0.000148
12.500000,plane_baseline,1188,1186,0.002939,0.005960,0.053974,0.002939,0.005960,0.053974,0.000000,0.000000,0.999244,0.998316,0.002555,0.000079,0.003309,0.000058
12.600000,plane_baseline,1220,1218,0.003014,0.006173,0.058675,0.003014,0.006173,0.058675,0.000000,0.000000,0.999182,0.998361,0.002855,0.000097,0.003293,0.000031
12.700000,plane_baseline,1223,1221,0.002940,0.005981,0.058641,0.002940,0.005981,0.058641,0.000000,0.000000,0.999255,0.998365,0.003146,0.000102,0.003471,0.000044
12.800000,plane_baseline,1278,1276,0.002935,0.005827,0.047997,0.002935,0.005827,0.047997,0.000000,0.000000,0.999373,0.998435,0.003042,0.000103,0.003544,0.000055
12.900000,plane_baseline,1304,1302,0.002916,0.005528,0.033929,0.002916,0.005528,0.033929,0.000000,0.000000,0.999451,0.998466,0.003731,0.000118,0.003898,0.000104
13.000000,plane_baseline,1345,1343,0.003119,0.006230,0.067676,0.003119,0.006230,0.067676,0.000000,0.000000,0.999421,0.998513,0.003274,0.000136,0.003884,0.000069
13.100000,plane_baseline,1377,1374,0.003440,0.006635,0.082500,0.003440,0.006635,0.082500,0.000000,0.000000,0.999062,0.997821,0.003047,0.000103,0.003375,0.000065
13.200000,plane_baseline,1437,1430,0.003333,0.006470,0.072716,0.003333,0.006470,0.072716,0.000000,0.000000,0.999392,0.995129,0.003448,0.000115,0.004055,0.000121
13.300000,plane_baseline,1518,1512,0.003435,0.006156,0.044472,0.003435,0.006156,0.044472,0.000000,0.000000,0.999362,0.996047,0.003506,0.000122,0.004025,0.000168
13.400000,plane_baseline,1540,1536,0.003618,0.006394,0.068726,0.003618,0.006394,0.068726,0.000000,0.000000,0.999315,0.997403,0.004243,0.000217,0.004133,0.000158
13.500000,plane_baseline,1633,1593,0.007692,0.022745,0.387676,0.007692,0.022745,0.387676,0.000000,0.000000,0.999176,0.975505,0.003799,0.000120,0.004380,0.000557
13.600000,plane_baseline,1711,1656,0.007051,0.020716,0.387977,0.007051,0.020716,0.387977,0.000000,0.000000,0.998829,0.967855,0.005146,0.000126,0.005605,0.000406
